,Customer_ID,Age,Annual_Income,Account_Balance,Credit_Score,Tenure_Years,City,Segment,Channel,Join_Date,Active,Risk_Level,Monthly_Spend,Transactions,Satisfaction_Score
226,101608,27,167055,230438.45,367,10,Chennai,Corporate,Agent,2023-02-07 0:00:00,No,High,26452.16,4,1.6
227,101650,63,100939,102163.45,368,9,Kolkata,SME,Mobile,2024-04-18 0:00:00,Yes,High,13116.66,34,1.3
228,101134,45,53082,124444.54,561,9,Bangalore,Corporate,Branch,2023-04-09 0:00:00,Yes,Medium,22575.28,115,1.7
229,101685,51,246796,27958.84,533,12,Mumbai,Premium,Online,2024-05-26 0:00:00,Yes,High,9581.48,116,7.4
230,101515,24,140359,34710.4,524,8,Mumbai,Corporate,Agent,,Yes,High,24760.52,61,3.7
231,100174,56,,255767.33,313,8,Bangalore,Retail,Branch,31/99/2024,No,High,34112.34,40,5.3
232,101199,53,216775,73885.81,445,8,Mumbai,Retail,Mobile,2023-10-03 0:00:00,No,High,9825.54,87,3.4
233,101190,41,162050,23567.35,723,8,,Retail,Online,,Yes,Low,19219.5,58,5.9
234,101844,56,86709,270811.65,704,8,Hyderabad,SME,Online,2023-01-29 0:00:00,Yes,Low,34883.08,119,6.5
235,101687,54,64901,49000.99,588,3,Pune,Corporate,Branch,2023-10-15 0:00:00,Yes,Medium,,17,9.3
236,100866,70,197395,235529.31,515,6,Kolkata,Retail,Agent,2021-11-05 0:00:00,No,High,16879.97,115,6.3
237,100248,54,127471,265327.28,524,3,Mumbai,SME,Mobile,2022-05-09 0:00:00,Yes,High,38392.18,3,9.8
238,101508,66,171964,73873.25,724,6,Delhi,SME,Mobile,2022-01-22 0:00:00,No,Low,9605.4,134,7.2
239,101454,71,133899,abc,309,4,Mumbai,Retail,Branch,2023-11-09 0:00:00,Yes,High,23999.03,139,4.3
240,100024,unknown,236271,116961.71,554,14,Pune,Premium,Branch,2024-05-17 0:00:00,No,Medium,16820.75,12,9.4
241,101569,25,94184,269778.11,782,14,Hyderabad,Retail,Agent,2023-02-18 0:00:00,Yes,Low,6504.58,148,4.3
242,100943,,89309,224817.14,not_available,5,Delhi,Corporate,Branch,2021-10-05 0:00:00,Yes,High,28656.53,88,2.8
243,100064,,111206,248705.32,682,12,Hyderabad,Corporate,Branch,2024-01-04 0:00:00,Yes,Medium,34368.38,13,7.8
244,100306,35,181075,247133.43,366,10,Hyderabad,SME,Mobile,2021-03-06 0:00:00,Y,High,34306.74,44,2.9
245,100189,49,219488,290882.32,709,9,Mumbai,Corporate,Mobile,2025-10-29 0:00:00,Yes,Low,12600.38,138,2.8
246,101871,39,,296650.66,not_available,15,Bangalore,Corporate,Mobile,2024-05-07 0:00:00,Yes,High,18875.77,114,1.1
247,101319,40,191923,75839.53,760,4,Pune,SME,Agent,2021-09-12 0:00:00,No,Low,42597.42,26,5.9
248,101901,74,142886,234104.36,714,14,Pune,Corporate,Mobile,2021-09-24 0:00:00,Yes,Low,43707.23,33,9.6
249,100927,52,103222,,574,13,Kolkata,SME,Online,2025-09-18 0:00:00,No,Medium,,88,4.3
250,100942,54,219812,100702.15,558,14,,SME,Branch,2023-05-28 0:00:00,Yes,Medium,4097.85,34,9.5
251,100810,58,,258395.89,592,12,Pune,Premium,Mobile,2026-02-22 0:00:00,No,Medium,39929.15,24,4.5
252,100282,39,86681,65782.19,573,15,Hyderabad,Premium,Mobile,2023-02-04 0:00:00,No,Medium,3158.01,149,1.9
253,100531,59,abc,53366.44,547,12,Mumbai,Retail,Branch,2025-09-29 0:00:00,Yes,High,44915.49,114,7.4
254,100197,74,158052,156733.24,839,7,,Premium,Agent,2025-03-18 0:00:00,Yes,Low,49916.19,61,9.9
255,100652,40,167635,234219.56,396,8,Hyderabad,Retail,Mobile,2022-11-10 0:00:00,No,High,2429.13,68,4.8
256,100352,55,182817,149571.24,516,13,Chennai,Corporate,Online,,Yes,High,23802.63,95,9.6
257,101375,69,90697,226120.22,513,0,Kolkata,Premium,Mobile,31/99/2024,Yes,High,20692.8,145,6.9
258,101979,26,53933,54155.47,558,11,Pune,Premium,Agent,,Yes,Medium,5334.48,110,3.4
259,100908,73,227043,104667.02,528,3,Chennai,Premium,Branch,2024-01-24 0:00:00,Yes,High,45786.48,148,3.0
260,100887,30,244249,241753.36,338,8,Hyderabad,SME,Online,2024-04-11 0:00:00,No,High,711.95,69,1.3
261,101653,34,31710,47887.47,399,1,Hyderabad,Corporate,Mobile,2023-05-19 0:00:00,Yes,High,41988.38,11,9.9
262,100773,22,230768,211137.69,603,6,Delhi,SME,Online,2024-06-05 0:00:00,Yes,Medium,33930.05,135,9.2
263,100950,31,56055,123559.42,387,10,Hyderabad,Corporate,Agent,2022-11-02 0:00:00,Yes,High,737.59,112,
264,100818,42,225321,210260.29,448,6,Bangalore,SME,Branch,2023-12-24 0:00:00,Yes,High,45777.44,120,8.9
265,100745,31,130111,135034.96,786,14,Chennai,Corporate,Online,2023-08-28 0:00:00,Yes,Low,47041.59,93,9.3
266,100813,20,150926,131515.49,686,6,Delhi,Corporate,Agent,2023-07-24 0:00:00,No,Medium,48709.81,83,5.5
267,101339,68,132539,,383,0,Bangalore,Premium,Agent,2021-02-22 0:00:00,Yes,High,12238.01,146,3.5
268,101852,41,240938,95478.61,316,11,Kolkata,Corporate,Mobile,2024-11-05 0:00:00,No,High,14875.34,103,
269,100322,65,182361,248014.4,372,1,Pune,Premium,Agent,2023-08-27 0:00:00,Yes,High,5931.33,75,8.3
270,101830,32,158669,181644.38,514,10,Pune,SME,Online,2025-03-01 0:00:00,Yes,High,9765.34,109,9.7
271,100651,52,183670,168027.51,508,6,Kolkata,Corporate,Branch,2024-01-04 0:00:00,Yes,High,13938.47,115,8.3
272,101238,43,212921,62181.89,478,3,Delhi,SME,Mobile,2024-06-20 0:00:00,No,High,12247.05,135,7.7
273,100026,55,160044,264677.57,552,14,Mumbai,Corporate,Agent,2024-02-24 0:00:00,Yes,Medium,abc,1,6.2
274,101434,71,162469,71996.81,463,11,Hyderabad,Premium,Branch,2024-12-24 0:00:00,No,High,39577.2,147,8.0
275,100079,23,27719,255552.37,715,11,Chennai,SME,Online,2024-12-13 0:00:00,No,Low,10134.17,24,7.9
276,101711,34,51170,220171.61,405,13,Delhi,Retail,Agent,2024-07-10 0:00:00,No,High,29081.26,86,8.0
277,100033,61,159092,missing,318,2,Pune,Premium,Online,2022-03-28 0:00:00,No,High,21183.88,115,1.3
278,101302,31,93056,120832.75,828,5,Pune,,Branch,2021-11-02 0:00:00,YES,Low,40658.8,149,5.7
279,100383,65,137340,200060,414,2,Bangalore,Retail,Branch,2023-09-22 0:00:00,Yes,High,27127.19,119,9.6
280,101559,63,179553,232071.63,846,8,Pune,SME,Online,2024-11-19 0:00:00,Yes,Low,6601.15,70,5.6
281,100433,49,89324,213040.63,349,10,Hyderabad,Corporate,Agent,2021-05-21 0:00:00,yes,High,10915.81,23,5.1
282,100164,56,,245027.08,669,14,Mumbai,Retail,Mobile,2023-01-12 0:00:00,,Medium,7567.85,112,2.9
283,100204,37,179091,268335.77,384,10,Hyderabad,,Mobile,2023-06-10 0:00:00,No,High,15376.07,66,10.0
284,101008,50,165146,282763.78,499,5,,SME,Branch,2024-03-31 0:00:00,No,High,2310.21,136,1.9
285,101171,51,208233,61249.97,621,0,Bangalore,Corporate,Online,2025-01-23 0:00:00,Yes,Medium,11396.41,133,9.6
286,100369,53,,238872.18,454,2,Chennai,SME,Online,2024-02-02 0:00:00,Yes,High,31705.88,77,4.5
287,100953,18,170788,98265.65,450,4,Hyderabad,Premium,Online,2022-11-01 0:00:00,No,High,41334.45,146,7.5
288,101445,54,95553,,509,9,Hyderabad,SME,Mobile,2021-08-21 0:00:00,Yes,High,4740.38,unknown,9.3
289,101354,74,89429,153876.65,822,15,Kolkata,Retail,Online,2025-04-12 0:00:00,Yes,Low,1412.49,137,5.5
290,101274,66,not_available,297531.86,626,14,Chennai,Retail,Mobile,2024-05-01 0:00:00,Yes,Medium,28134.69,129,5.6
291,101111,,152734,240404.4,427,11,Mumbai,SME,Mobile,2024-02-13 0:00:00,Yes,High,-,20,6.8
292,100317,59,182087,140090.4,675,10,Chennai,SME,Branch,2021-09-28 0:00:00,Yes,Medium,3446.55,135,6.6
293,101281,28,207684,282125.76,785,15,Delhi,SME,Branch,2022-08-03 0:00:00,Yes,Low,20511,29,6.4
294,101809,35,73781,217276.36,390,15,Pune,Corporate,Online,2021-08-27 0:00:00,Yes,High,49241.93,88,7.7
295,100219,58,217860,9237.01,434,6,Kolkata,Premium,Mobile,2024-07-04 0:00:00,Yes,High,30467.32,65,
296,101971,73,-,184928.45,320,12,Chennai,SME,Mobile,2024-07-02 0:00:00,NO,High,49326.73,21,4.3
297,101854,,180336,193470.87,805,4,Kolkata,Premium,Mobile,2024-01-21 0:00:00,Yes,Low,39257.74,120,2.0
298,101693,70,150576,57974.82,552,0,Pune,Corporate,Online,2025-06-25 0:00:00,No,Medium,10938.45,115,9.9
299,100276,55,121347,45698.88,347,11,Delhi,,Branch,2022-02-16 0:00:00,Yes,High,unknown,5,
300,101348,47,234717,missing,339,9,Bangalore,,Mobile,2025-04-16 0:00:00,Yes,High,3083.16,48,9.1
301,100060,26,207828,51554.54,397,7,Delhi,Premium,Agent,2025-07-11 0:00:00,No,High,30916.81,86,5.1
302,101056,46,178812,179931.39,467,11,Kolkata,SME,Agent,2025-08-25 0:00:00,No,High,27281,135,8.7
303,100434,missing,201037,281213.53,801,11,Pune,Corporate,Online,2024-05-03 0:00:00,YES,Low,26302.9,abc,8.9
304,100074,53,74138,64815.41,519,2,Pune,SME,Agent,2025-12-19 0:00:00,Yes,High,10448.21,19,4.2
305,100163,,122768,unknown,365,7,Chennai,SME,Mobile,2023-03-29 0:00:00,Yes,High,48616.08,52,1.5
306,101320,32,51832,281668.49,623,11,pune,Corporate,Mobile,2023-08-18 0:00:00,Yes,Medium,7689.03,139,5.0
307,101160,-,unknown,33018.99,354,13,Kolkata,Corporate,Mobile,2021-09-02 0:00:00,Yes,High,6517.05,98,7.9
308,101630,29,66971,136320.95,398,8,Pune,SME,Agent,2021-10-21 0:00:00,Yes,High,24537.61,137,3.9
309,101068,38,209816,164802.79,513,14,Mumbai,Corporate,Branch,2026-02-27 0:00:00,Yes,High,44435.66,125,9.8
310,101626,abc,199023,132172.06,813,3,Bangalore,Premium,Mobile,2022-05-09 0:00:00,No,Low,26044.52,123,2.6
311,101986,67,abc,202686.39,325,3,Chennai,Premium,Mobile,2025-06-13 0:00:00,No,High,46984.52,54,
312,100046,74,36303,164875.1,416,1,Mumbai,Retail,Branch,2022-07-24 0:00:00,No,High,24807.86,1,9.9
313,100995,51,205913,84264.59,398,11,Kolkata,Corporate,Online,2025-04-20 0:00:00,No,High,33874.71,126,
314,100362,63,95326,165620.81,443,6,Chennai,Retail,Mobile,2025-11-26 0:00:00,Yes,High,13422.81,112,7.7
315,101303,43,159153,291070.6,351,4,Pune,,Mobile,2026-02-04 0:00:00,Yes,High,11213.93,33,4.3
316,100568,20,193280,67467.07,701,15,Delhi,SME,Online,2021-03-27 0:00:00,Yes,Low,21634.83,70,6.5
317,100077,21,103249,20215.37,564,10,Delhi,Corporate,Agent,2024-03-28 0:00:00,0,Medium,6074.05,90,2.4
318,101957,71,199427,244730.82,845,10,,Retail,Agent,2021-08-10 0:00:00,Yes,Low,43301.55,12,1.4
319,101443,18,50122,271429.9,785,11,,Retail,Branch,2025-09-20 0:00:00,No,Low,8844.17,49,3.1
320,101866,32,141219,269636.37,646,13,Pune,Premium,Branch,2021-07-07 0:00:00,Yes,Medium,17900.64,113,1.5
321,101343,32,139914,284550.88,567,14,Chennai,Retail,Agent,2025-09-09 0:00:00,Yes,Medium,44019.65,116,5.6
322,101629,,206801,185803.04,358,12,Mumbai,Corporate,Online,,No,High,47576.13,81,8.0
323,101462,70,119848,218913.57,688,9,Pune,,Mobile,2023-07-25 0:00:00,Yes,Medium,39373.92,67,6.4
324,100850,71,149982,100082.04,819,5,Pune,Corporate,Branch,2023-09-20 0:00:00,Yes,Low,10638.65,1,2.9
325,100031,75,151267,215528.77,689,13,,Corporate,Mobile,2024-01-22 0:00:00,1,Medium,-,43,1.0
326,101115,73,abc,171348.69,377,0,Mumbai,Premium,Agent,,No,High,31246.1,79,8.0
327,101544,67,32345,203759.75,667,2,Delhi,Premium,Agent,2026-02-08 0:00:00,Yes,Medium,43886.04,80,7.0
328,101661,62,unknown,83967.8,634,13,Chennai,Premium,Online,2025-10-14 0:00:00,yes,Medium,7390.23,55,5.5
329,101311,25,92695,147229.5,558,3,Kolkata,SME,Branch,2022-09-22 0:00:00,Yes,Medium,18142.68,131,4.2
330,100833,38,150541,178440.96,696,6,Delhi,Corporate,Mobile,2024-01-28 0:00:00,Yes,Medium,35242.19,141,8.1
331,100694,29,220229,92650.33,393,5,Hyderabad,Retail,Branch,31/99/2024,Yes,High,13634.45,115,3.1
332,100533,36,104141,242482.63,595,4,delhi,SME,Agent,2021-07-09 0:00:00,Yes,Medium,12893.47,117,4.8
333,101582,68,168996,66026.6,348,11,Chennai,Retail,Online,2024-07-16 0:00:00,No,High,34536.27,14,4.5
334,101851,48,40282,149691.34,728,13,Mumbai,SME,Branch,2021-07-23 0:00:00,Yes,Low,36888.23,130,3.1
335,100382,50,228613,12902.09,682,10,Delhi,Retail,Mobile,2023-04-13 0:00:00,Yes,High,3677.68,109,1.1
336,101605,65,187005,282952.45,656,4,Hyderabad,SME,Online,2021-04-25 0:00:00,Yes,Medium,43538.23,82,8.1
337,100045,69,157663,,460,11,,SME,Mobile,2022-11-28 0:00:00,,High,44615.86,87,5.9
338,101731,53,106835,163674.64,577,13,Hyderabad,SME,Branch,,Yes,Medium,42214.6,57,2.0
339,100169,43,48411,97746.94,738,7,Kolkata,Corporate,Online,2021-07-06 0:00:00,Yes,Low,18650.03,62,2.0
340,100304,57,221713,47587.24,394,8,Bangalore,Retail,Mobile,2021-05-19 0:00:00,No,High,30849.54,118,8.1
341,100343,71,136562,83531.82,766,0,Pune,Premium,Mobile,2021-07-21 0:00:00,Yes,Low,21575.2,109,3.2
342,100439,,,174662.63,570,8,Bangalore,Retail,Branch,2023-04-07 0:00:00,Yes,Medium,21646.55,24,9.1
343,101965,74,125311,282314.48,682,14,Kolkata,Premium,Mobile,2022-10-22 0:00:00,YES,Medium,6395.45,105,8.1
344,100765,30,93388,277656.66,439,0,Chennai,Premium,Mobile,2022-04-06 0:00:00,No,High,,143,9.3
345,101678,23,241192,18565.71,unknown,1,mumbai,Premium,Agent,2024-03-05 0:00:00,Yes,Low,41662.69,47,4.1
346,101179,39,215632,51430.25,316,7,Hyderabad,,Mobile,2022-02-02 0:00:00,Yes,High,16765.31,19,2.3
347,101928,70,163440,,445,0,Pune,Corporate,Branch,2021-05-11 0:00:00,Yes,High,4326.03,4,5.6
348,100421,58,82056,170427.75,302,12,Hyderabad,Corporate,Online,2024-04-11 0:00:00,Yes,High,5166.66,59,
349,100708,39,245094,21267.47,637,1,Hyderabad,Retail,Online,2023-04-17 0:00:00,Yes,Medium,17450.42,19,1.3
350,101346,50,98445,277356.74,652,12,Pune,Retail,Online,2024-04-17 0:00:00,Yes,Medium,27972.95,76,5.5
351,100789,53,218510,231690.3,317,3,Pune,SME,Online,2021-10-30 0:00:00,No,High,41470.13,144,5.6
352,100355,52,148629,142790.32,482,9,Mumbai,Premium,Branch,2023-07-08 0:00:00,Yes,High,22832.62,64,3.1
353,100354,37,176094,,846,8,Kolkata,Retail,Agent,2024-04-01 0:00:00,Yes,Low,41123.43,105,9.2
354,100528,33,81503,241425.94,481,12,Kolkata,Premium,Online,2022-05-30 0:00:00,No,High,38234.78,46,3.7
355,101342,69,222621,71125.41,792,0,Chennai,Corporate,Online,2024-10-12 0:00:00,Yes,Low,46059.3,39,8.0
356,100483,33,227724,,368,10,Kolkata,Premium,Online,2025-12-10 0:00:00,Yes,High,9046.5,142,8.1
357,100186,46,209403,204226.77,425,2,Delhi,SME,Mobile,2023-12-20 0:00:00,Yes,High,24426.04,105,3.7
358,101395,44,166330,,813,12,Kolkata,Premium,Agent,2021-08-26 0:00:00,Yes,Low,30836.31,117,9.7
359,101455,72,51201,256839.75,413,10,Mumbai,Corporate,Mobile,2024-12-15 0:00:00,Yes,High,5946.05,113,1.2
360,101426,54,170544,26696.91,741,5,Pune,Retail,Agent,2024-12-01 0:00:00,Yes,Low,,8,4.4
361,101229,21,102794,282715.04,461,5,Mumbai,SME,Online,,No,High,,25,8.1
362,100301,69,237977,275037.51,824,5,Pune,SME,Mobile,2024-07-16 0:00:00,Yes,Low,7155.62,67,7.6
363,100454,59,177999,294496,397,3,delhi,SME,Online,2022-10-10 0:00:00,Yes,High,7473.81,78,5.7
364,100734,not_available,62384,235458.55,707,5,Mumbai,,Branch,2025-05-29 0:00:00,Yes,Low,17526.05,32,7.7
365,101782,51,,403.88,754,0,Kolkata,SME,Agent,2024-04-12 0:00:00,No,High,-,87,6.2
366,101789,27,129648,198342.2,378,14,Bangalore,Corporate,Branch,2022-04-24 0:00:00,Yes,High,7176.3,3,2.5
367,101911,37,210378,,797,7,Chennai,SME,Mobile,2021-01-31 0:00:00,Yes,Low,5082.52,98,8.3
368,101973,22,,119084.39,587,14,Delhi,Corporate,Branch,2024-04-13 0:00:00,Yes,Medium,26150.15,42,6.2
369,101393,43,38428,278206.55,657,7,Kolkata,Corporate,Branch,2022-06-01 0:00:00,No,Medium,28094.99,16,2.7
370,101233,,204830,,810,12,Bangalore,Corporate,Agent,2025-04-15 0:00:00,Yes,Low,5139.38,10,4.4
371,100176,69,47042,272082.84,727,11,Kolkata,Retail,Branch,2021-11-24 0:00:00,Yes,Low,23209.03,28,8.1
372,100964,48,172992,34285.73,477,14,Mumbai,Premium,Agent,2021-06-17 0:00:00,No,High,2094.66,61,2.5
373,101028,23,57371,174304.53,404,3,Hyderabad,Corporate,Mobile,2025-10-08 0:00:00,No,High,21356.32,37,7.3
374,101642,75,158623,275082.61,311,11,Mumbai,Retail,Branch,2026-01-20 0:00:00,Yes,High,14962.75,70,7.8
375,100124,68,163563,,605,10,Hyderabad,SME,Online,2025-09-23 0:00:00,No,Medium,45631.84,112,8.9
376,100384,29,84321,246992.83,781,0,Chennai,Premium,Agent,2023-09-13 0:00:00,Yes,Low,36080.06,missing,5.6
377,101597,21,missing,94447.75,609,13,Hyderabad,SME,Agent,2021-12-07 0:00:00,No,Medium,23083.88,25,9.1
378,100585,22,30704,76592.72,791,15,Chennai,Corporate,Agent,2025-12-16 0:00:00,No,Low,not_available,52,4.0
379,100040,32,140005,77008.27,454,14,Kolkata,SME,Agent,2025-04-04 0:00:00,Yes,High,21658.8,79,1.4
380,100487,40,34847,202304.69,787,13,mumbai,Corporate,Mobile,2023-01-27 0:00:00,Yes,Low,29637.86,19,7.8
381,100515,22,58997,231926.71,763,0,Hyderabad,SME,Branch,2022-07-12 0:00:00,Yes,Low,27512.3,11,6.8
382,100332,49,222507,unknown,733,11,Mumbai,Premium,Branch,2023-06-02 0:00:00,Yes,Low,37951.4,134,4.5
383,100428,48,,181843.97,552,9,Mumbai,Retail,Online,2021-04-27 0:00:00,Yes,Medium,37400.62,85,1.4
384,100195,59,176054,90734.24,609,11,Kolkata,Corporate,Online,,Yes,Medium,801.33,90,8.5
385,100545,26,,144464.8,734,14,Hyderabad,SME,Mobile,2021-11-27 0:00:00,Yes,Low,47644.82,102,5.9
386,100592,56,143516,263848.97,834,5,Hyderabad,Corporate,Mobile,2022-04-30 0:00:00,No,Low,23023.05,28,7.7
387,101748,64,145987,295552.37,712,6,Delhi,SME,Mobile,2025-07-10 0:00:00,No,Low,20242.41,84,3.2
388,100323,74,159461,38978.98,607,12,pune,Corporate,Online,2022-05-13 0:00:00,Yes,Medium,6526.72,137,8.6
389,101222,68,202876,91815.44,402,2,Mumbai,SME,Agent,2024-11-06 0:00:00,No,High,12901.95,106,4.2
390,100267,49,94298,72669.37,341,2,Mumbai,SME,Branch,not_a_date,Yes,High,49324.61,40,9.4
391,101356,54,217699,280551.63,483,1,pune,SME,Agent,,Yes,High,19218.66,105,5.9
392,101481,44,,174425.13,454,6,Chennai,Corporate,Branch,2025-06-02 0:00:00,Yes,High,16247.56,133,2.4
393,100068,61,178606,159747.81,802,6,,Corporate,Online,,Yes,Low,911.09,137,6.3
394,100988,38,228038,246179.63,656,9,Mumbai,Premium,Mobile,2024-10-03 0:00:00,Yes,Medium,48767.54,29,9.0
395,101839,46,37109,97747.04,736,8,Bangalore,Corporate,Branch,,Yes,Low,,47,3.4
396,101991,49,98869,12589.22,614,8,hyderabad,Premium,Agent,2024-08-26 0:00:00,Yes,High,44477.37,42,1.1
397,101788,34,101229,,820,12,Hyderabad,SME,Agent,2024-10-14 0:00:00,Yes,Low,26436.72,93,2.1
398,101613,36,25781,,763,11,Pune,SME,Agent,2023-04-24 0:00:00,No,Low,44297.75,56,7.6
399,100671,73,153803,35662.32,811,5,Kolkata,Corporate,Agent,2021-08-25 0:00:00,Yes,Low,11066.35,7,3.6
400,101754,34,84042,150213.28,837,15,Hyderabad,SME,Agent,2021-08-24 0:00:00,Yes,Low,39625.55,133,7.7
401,100479,37,241184,,431,6,Pune,Premium,Mobile,2023-11-03 0:00:00,Yes,High,15649.93,106,
402,101767,42,106557,195627.92,721,3,Kolkata,SME,Agent,2024-02-16 0:00:00,No,Low,1455.57,122,5.1
403,101570,18,204017,288678.43,696,9,,SME,Mobile,,No,Medium,9187.82,13,5.7
404,100472,41,104530,90575.01,784,10,Delhi,Premium,Branch,2023-07-28 0:00:00,Yes,Low,45235.42,18,2.4
405,101666,39,240814,126001.22,530,15,Bangalore,Corporate,Mobile,2024-03-17 0:00:00,No,High,40331.25,58,1.1
406,100721,48,177747,280498.33,391,10,Mumbai,Retail,Agent,2026-01-23 0:00:00,No,High,46347.6,120,3.8
407,101299,54,46727,,unknown,0,Delhi,Retail,Agent,2024-01-21 0:00:00,No,High,5527.82,125,
408,101306,,105102,83824.77,835,8,Mumbai,SME,Branch,2021-10-19 0:00:00,YES,Low,9851.24,18,
409,101849,34,225696,277276.28,655,13,mumbai,Corporate,Online,2025-10-18 0:00:00,Yes,Medium,,124,3.1
410,101703,51,77756,145317.36,692,11,Delhi,Corporate,Online,2024-10-20 0:00:00,Yes,Medium,39461.51,138,2.0
411,101562,40,80718,194470.77,783,1,Hyderabad,SME,Mobile,2021-06-14 0:00:00,Yes,Low,15969.02,unknown,5.2
412,101611,40,43133,74850.92,765,3,Pune,SME,Online,2022-05-16 0:00:00,Yes,Low,15207.3,129,4.3
413,101692,,158663,26974.87,773,4,Chennai,Retail,Mobile,2025-05-08 0:00:00,Yes,Low,5127.87,94,9.8
414,100480,18,60946,164057.89,781,11,Pune,Retail,Agent,2022-06-28 0:00:00,Yes,Low,11281.06,1,8.6
415,100863,,54301,,605,12,Hyderabad,Corporate,Online,2024-01-12 0:00:00,Yes,Medium,22104.2,67,8.5
416,101245,60,179983,90743.71,767,7,Kolkata,Retail,Agent,2023-06-26 0:00:00,Yes,Low,19106.26,6,4.4
417,101532,57,,250377.29,424,15,Kolkata,SME,Agent,2021-03-17 0:00:00,Yes,High,18079.09,54,9.3
418,101263,26,180930,52273.02,439,2,Chennai,Retail,Mobile,2021-06-16 0:00:00,Yes,High,36661.86,70,7.9
419,101848,56,43351,244030.34,497,11,Kolkata,Premium,Mobile,2022-04-29 0:00:00,,High,34598.89,49,8.6
420,100262,36,45581,30282.36,520,9,hyderabad,Premium,Online,2024-09-13 0:00:00,Yes,High,-,57,7.5
421,101118,,229688,288347.82,348,0,Chennai,Premium,Online,2023-04-13 0:00:00,Yes,High,40713.92,90,5.8
422,101005,69,227056,154010.46,844,0,Chennai,SME,Agent,2021-12-02 0:00:00,No,Low,13654.45,97,6.8
423,100241,75,30109,102534.72,630,4,Kolkata,Premium,Agent,2023-01-14 0:00:00,Yes,Medium,10750.7,101,1.9
424,101059,75,138132,217303.32,773,14,Pune,SME,Online,2021-11-10 0:00:00,Yes,Low,25879.8,48,3.9
425,101079,43,153563,18942.09,450,14,bangalore,Retail,Online,,Yes,High,48065.41,111,2.2
426,101575,40,136672,83429.85,596,1,Chennai,Retail,Branch,2023-09-27 0:00:00,Yes,Medium,12456.37,102,7.4
427,101620,18,54118,209008.53,635,15,Delhi,Corporate,Branch,2021-06-11 0:00:00,No,Medium,39230.86,30,3.4
428,101318,50,166877,235692.93,595,15,Bangalore,SME,Agent,2023-06-19 0:00:00,,Medium,47686.12,143,7.5
429,100571,33,126376,168997.39,593,10,Delhi,Retail,Online,,Yes,Medium,27776.05,61,5.1
430,100366,52,45049,,572,3,Chennai,Premium,Branch,2025-07-13 0:00:00,No,Medium,4544.35,141,4.1
431,100573,54,104134,97901.53,770,7,hyderabad,Premium,Mobile,2025-10-29 0:00:00,Yes,Low,30755.11,121,5.9
432,101266,28,247670,,657,12,,Corporate,Agent,2021-12-22 0:00:00,Yes,Medium,23616.08,108,2.9
433,100451,40,92649,254158.33,535,0,hyderabad,SME,Agent,2024-04-10 0:00:00,Yes,High,13314.99,16,3.3
434,101961,63,33770,18331.4,699,15,Chennai,Corporate,Online,2023-06-28 0:00:00,Yes,Medium,47957.79,67,5.7
435,100951,26,193757,226078.39,503,12,Hyderabad,Retail,Agent,2022-03-10 0:00:00,Yes,High,25701.13,abc,2.5
436,101224,61,118471,236822.83,326,4,Mumbai,SME,Branch,,Yes,High,23826.91,113,2.3
437,100072,31,99553,273040.39,711,5,Hyderabad,Retail,Agent,2024-07-11 0:00:00,No,Low,7446.01,11,1.3
438,100922,66,98861,,463,13,Pune,SME,Online,2024-10-22 0:00:00,No,High,19673,1,1.1
439,100260,50,89288,209326.88,781,13,Pune,Retail,Mobile,31/99/2024,Yes,Low,16406.94,107,2.4
440,100052,26,111231,193828.85,434,1,Delhi,Premium,Agent,2021-07-09 0:00:00,Yes,High,17552.84,67,2.0
441,100199,23,51431,132367.11,743,5,Bangalore,SME,Agent,2025-04-24 0:00:00,,Low,15765.53,61,6.8
442,101646,34,147775,132675.68,405,2,Mumbai,Corporate,Agent,2021-11-20 0:00:00,Yes,High,30038.57,67,4.8
443,101191,72,,,728,3,Delhi,Corporate,Online,2021-04-22 0:00:00,Yes,Low,37513.42,95,6.7
444,100333,72,36653,34806.8,482,0,Mumbai,Premium,Agent,2022-12-27 0:00:00,Yes,High,41209.9,34,4.1
445,101387,44,205887,170539.47,778,15,bangalore,Premium,Agent,2025-04-07 0:00:00,Yes,Low,22759.64,44,3.1
446,100615,21,28726,3027.18,344,14,Hyderabad,Corporate,Online,2025-06-01 0:00:00,No,High,39059.93,9,8.6
447,101764,57,109246,141285.02,416,5,Bangalore,SME,Mobile,2023-03-25 0:00:00,0,High,13640.92,30,6.9
448,100999,35,181104,54516.99,664,10,Kolkata,SME,Online,,No,Medium,24442.18,58,5.3
449,101183,72,111205,273063.91,828,10,Delhi,SME,Agent,2022-01-03 0:00:00,Yes,Low,26270.81,139,6.5
450,101340,,43313,59851.59,850,6,Mumbai,,Online,2021-07-07 0:00:00,Yes,Low,12133.92,50,6.3
451,100933,45,208202,36448.62,829,12,Chennai,Retail,Agent,,Yes,Low,9763.68,28,4.2
452,101668,,31530,257386.53,569,0,Chennai,Retail,Branch,2024-03-23 0:00:00,Yes,Medium,46303.82,146,5.4
453,100949,38,247317,203693.55,581,0,Bangalore,Premium,Branch,2023-02-16 0:00:00,No,Medium,9702.13,8,8.4
