title,price,rating,brand,ram,storage,color,processor
"HP Pavilion Plus AI Laptop, Intel Core Ultra 5 125H, 10-12 Tops, 16GB LPDDR5x, 512GB SSD, 14-inch(35.6cm) 300 nits, WQXGA, Intel Arc Graphics, 5MP IR Camera (Win 11, Office 21, Blue, 1.44kg) ew1082TU",94990.0,4.0,HP,16.0,512.0,Blue,Intel
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,3.2,HP,16.0,512.0,Silver,Snapdragon
"MSI CreatorPro X17 HX, Intel 13th Gen. i9-13980HX,44CM UHD 144Hz Mini LED Creator Laptop (64GB/4TB NVMe SSD/Windows 11 Pro/NVIDIA RTX™ 3500 Ada, GDDR6 12GB/Core Black/3.3Kg), A13VKS-249IN",445000.0,3.2,MSI,64.0,0.0,Black,Intel
"Lenovo IdeaPad Slim 3 Intel Core Ultra 7 355 Next-Gen AI PC (16GB RAM/512GB SSD/15.3"" (38.86cm)/WUXGA IPS/Copilot+ PC/Windows 11/MSO 365 Basic+Office 2024/Backlit Keyboard/Grey/1.6Kg), 83UR009PIN",118990.0,4.1,Lenovo,16.0,512.0,Grey,Intel
"Lenovo LOQ 2025 AMD Ryzen 7 250| NVIDIA RTX 5060 8GB (24GB RAM/1TB SSD/144Hz Refresh Rate/572 AI TOPS/15.6"" (39.6cm)/Windows 11/Office 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JG008MIN",174500.0,4.9,Lenovo,8.0,1000.0,Grey,AMD
"Alienware 16 Area-51 Gaming Laptop(2025), NVIDIA RTX 5080 16GB GDDR7, Intel Ultra 9 275HX Up to 5.4GHz, 16"" QHD+ 240Hz 3ms 500Nits, 4K Camera, 64 GB DDR5, 2 TB SSD, Wi-Fi 7, Windows 11 Pro, Office Pro",999990.0,1.0,Alienware,16.0,2000.0,Unknown,Intel
"ASUS Vivobook 15 (2026),Intel Core 5 120U,(i5-14th Gen),Fingerprint Sensor,8GB RAM,512GB SSD,FHD,15.6""(39.6 cm),Win 11,M365 Basic(1Y),Office 24,Cool Silver,1.7 Kg,X1504VAP-IN011WS,Thin & Light Laptop",58990.0,3.0,ASUS,8.0,512.0,Silver,Intel
HP 15 Core i5 13th Gen (8GB RAM/512GB SSD/FHD/Windows 11/MS Office 21/Backlit Keyboard/15.6” (39.6cm)/Blue/1.59kg) fd0021TU Laptop,63990.0,4.0,HP,8.0,512.0,Blue,Unknown
"ASUS Zenbook S14 (2026),Smartchoice,Intel Core Ultra 5 226V,Intel Arc iGPU,16GB/512GB,3K OLED,Touchscreen,14""(35.5 cm),Windows 11,M365 Basic(1Y),Office 2024,Gray,1.2 Kg,UX5406SA-PZ658WS,Copilot+ PC",136990.0,4.1,ASUS,16.0,0.0,Gray,Intel
"ASUS ProArt P16 OLED (2025), AMD Ryzen AI 9 HX 370, RTX 5090-24GB,64GB RAM, 2TB SSD, 16""/40.64cm Touchscreen, 4K, 120Hz,Windows 11,M365 Basic (1Year)*/Office 2024, Nano Black, 1.95Kg,H7606WX-SE028WS",529990.0,5.0,ASUS,24.0,2000.0,Black,AMD
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3-1315U 15.6"" (39.6cm) FHD Thin and Light Laptop (8GB RAM/512GB SSD/Backlit Keyboard/FHD 1080p Camera/Windows 11/Office 2024/Grey/1.6Kg), 82X700M4IN",60990.0,4.1,Lenovo,8.0,512.0,Grey,Intel
"HP 15 (2025), AMD Ryzen 3 7320U Quad Core - (16 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/1.5 kg/MS Office 2021",53780.0,3.2,HP,0.0,512.0,Silver,AMD
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,4.6,Apple,24.0,2000.0,Silver,Unknown
"Acer Smartchoice Aspire One, AMD Ryzen 5-40, 8GB LPDDR5 RAM/ 512GB SSD, 14.0""/35.56cm WXGA Display, Win 11 Home, Pure Silver, 1.48KG, A114-43, Thin and Light Laptop",47990.0,3.8,Acer,8.0,512.0,Silver,AMD
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,4.8,Apple,24.0,1000.0,Unknown,Unknown
"ASUS Vivobook 15 (2026),Intel Core 5 120U,(i5-14th Gen),FingerPrint Sensor,8GB RAM,512GB SSD,FHD,15.6""(39.6 cm),Win 11,M365 Basic(1Y),Office 2024,Quiet Blue,1.7 Kg,X1504VAP-IN012WS,Thin & Light Laptop",58990.0,4.1,ASUS,8.0,512.0,Blue,Intel
"ASUS Vivobook 15 (2026),Intel Core 5 120U,(i5-14th Gen),Fingerprint Sensor,8GB RAM,512GB SSD,FHD,15.6""(39.6 cm),Win 11,M365 Basic(1Y),Office 24,Cool Silver,1.7 Kg,X1504VAP-IN011WS,Thin & Light Laptop",58990.0,3.0,ASUS,8.0,512.0,Silver,Intel
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,4.7,Apple,8.0,256.0,Silver,Unknown
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,3.2,HP,16.0,512.0,Silver,Snapdragon
HP 15 Core i5 13th Gen (8GB RAM/512GB SSD/FHD/Windows 11/MS Office 21/Backlit Keyboard/15.6” (39.6cm)/Blue/1.59kg) fd0021TU Laptop,63990.0,4.0,HP,8.0,512.0,Blue,Unknown
"ASUS Zenbook S14 (2026),Smartchoice,Intel Core Ultra 5 226V,Intel Arc iGPU,16GB/512GB,3K OLED,Touchscreen,14""(35.5 cm),Windows 11,M365 Basic(1Y),Office 2024,Gray,1.2 Kg,UX5406SA-PZ658WS,Copilot+ PC",136990.0,4.1,ASUS,16.0,0.0,Gray,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver",342490.0,4.5,Apple,24.0,1000.0,Silver,Unknown
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver",200490.0,4.7,Apple,16.0,1000.0,Silver,Unknown
"ASUS ProArt P16 OLED (2025), AMD Ryzen AI 9 HX 370, RTX 5090-24GB,64GB RAM, 2TB SSD, 16""/40.64cm Touchscreen, 4K, 120Hz,Windows 11,M365 Basic (1Year)*/Office 2024, Nano Black, 1.95Kg,H7606WX-SE028WS",529990.0,5.0,ASUS,24.0,2000.0,Black,AMD
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3-1315U 15.6"" (39.6cm) FHD Thin and Light Laptop (8GB RAM/512GB SSD/Backlit Keyboard/FHD 1080p Camera/Windows 11/Office 2024/Grey/1.6Kg), 82X700M4IN",60990.0,4.1,Lenovo,8.0,512.0,Grey,Intel
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush",83490.0,4.8,Apple,8.0,512.0,Unknown,Unknown
"HP 15 (2025), AMD Ryzen 3 7320U Quad Core - (16 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/1.5 kg/MS Office 2021",53780.0,3.2,HP,0.0,512.0,Silver,AMD
"HP 14 Laptop, Intel Core Ultra 7 155H (16GB DDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.4kg, EP1151TU, Backlit, HD Camera w/Shutter",88990.0,4.0,HP,16.0,512.0,Silver,Intel
NEW Microsoft Surface Laptop (7th Edition) - Windows 11 Home Copilot + PC - 15” LCD PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 1TB SSD - Graphite - ZYT-00048,186990.0,4.2,NEW,16.0,1000.0,Unknown,Snapdragon
"MSI Prestige 16 AI Evo, Intel Core Ultra 7 155H, Built-in AI, 41CM QHD+ Thin and Light Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Intel Arc Graphics/Stellar Grey/1.5Kg), B1MG-033IN",105000.0,5.0,MSI,16.0,0.0,Grey,Intel
"Acer Chromebook, MediaTek Kompanio 540 Octa-Core Processor, 4GB RAM, 64GB eMMC, Full HD, 11.6""/27.94cm Display, Chrome OS, Black, 1.2 KG, C725, Arm Mali G57 Graphics, WiFi 6E Laptop",19990.0,5.0,Acer,4.0,0.0,Black,MediaTek
"HP Professional 15 (2026), Intel (i5 14th Gen) Core 5 120U - (8 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Home) Business Laptop/15.6"" FHD/Backlit + Fingerprint/Silver/Copilot Key/1.5kg/MSO 2024",61490.0,5.0,HP,0.0,512.0,Silver,Intel
"Lenovo V14 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics 610M/Windows 11) Thin and Light Business Laptop/14 FHD Display/Silver/1.47 kg/MS Office 2021",48990.0,4.0,Lenovo,8.0,512.0,Silver,AMD
"Lenovo Legion 7 2025 Intel Core Ultra 9 275HX| NVIDIA RTX 5070 8GB (32GB RAM/1TB SSD/WQXGA OLED/240Hz/16(40.64cm)/Windows 11/Office 2024+AI Now/White/2.0Kg), 83KY001GIN AI Powered Gaming Laptop",273490.0,5.0,Lenovo,8.0,1000.0,White,Intel
"HP Professional 14 (2026), Intel (i7 14th Gen) Core 7 150U - (32 GB/512 GB SSD/Intel Iris Xe Graphic/Windows 11 Pro) Business Laptop/14.0"" FHD/Backlit + Fingerprint/Silver/Copilot Key/1.4kg/MSO 2024",91990.0,5.0,HP,0.0,512.0,Silver,Intel
"Dell Precision 7770 Mobile Workstation - 17.3"" FHD AG Display - 4.8 GHz Intel Core i7-12850HX 16-Core - 2TB SSD - 64GB RAM - NV RTX A4500 (16GB GDDR6) - Windows 11 Pro",349990.0,4.1,Dell,64.0,2000.0,Unknown,Intel
"Acer Smartchoice Aspire One, AMD Ryzen 5-40,Office 2024 + M365 Basic, 8GB LPDDR5 RAM/ 512GB SSD, 14.0""/35.56cm WXGA Display, Win 11 Home, Pure Silver, 1.48KG, A114-43, Thin and Light Laptop",49990.0,3.7,Acer,8.0,512.0,Silver,AMD
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,4.6,Apple,24.0,2000.0,Silver,Unknown
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,4.8,Apple,24.0,1000.0,Unknown,Unknown
"HP Omen, AMD Ryzen AI 7 350, 8GB RTX 5050, 24GB DDR5(Upgradeable) 1TB SSD, 165Hz, 2k WUXGA, 3ms, 400 nits, 16'(40.6cm) Win11, M365* Office24, Black, 2.44kg, ap0165AX, RGB, AI Gaming Laptop",136990.0,4.4,HP,8.0,1000.0,Black,AMD
"HP Professional 14 (2026), Intel (i7 14th Gen) Core 7 150U - (16 GB/512 GB SSD/Intel Iris Xe Graphic/Windows 11 Pro) Business Laptop/14.0"" FHD/Backlit + Fingerprint/Silver/Copilot Key/1.4kg/MSO 2024",84140.0,4.1,HP,0.0,512.0,Silver,Intel
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop",75990.0,3.6,HP,16.0,512.0,Silver,Intel
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,3.2,HP,16.0,512.0,Silver,Snapdragon
"DELL PRO 15 (2025) AMD Ryzen 5 7520U Quad Core - (8 GB DDR5/512 GB SSD/AMD Radeon 610M Graphics/Windows 11 Pro) Thin and Light Business Laptop/Backlit/15.6"" FHD Display/Black/1.5 kg/MSO 2021",51100.0,3.4,DELL,5.0,512.0,Black,AMD
"Model 5410 Laptop | i5 10th Gen | 8GB DDR4 RAM | 512GB SSD | HD Graphics 620 | 14"" FHD Display | Win 10 Pro | A+ Condition (Pre-Owned & Tested)",28299.0,4.1,Model,8.0,512.0,Unknown,Unknown
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",222990.0,5.0,Apple,24.0,1000.0,Unknown,Unknown
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,4.7,Apple,8.0,256.0,Silver,Unknown
Acer TravelLite Bussines Laptop TL04-51M | Core 5-120U | 14 INCH FHD IPS | 8GB DDR4 | 512GB | WiFi 6+ BT 5.2 | 1MP HD-CAM | 36WHR | 45W | Black | Windows 11 Home (UN.36JSI.005),50490.0,4.1,Acer,8.0,0.0,Black,Unknown
"Acer TravelLite TL04-41M 14-inch FHD Thin & Light Metal Body Laptop, AMD Ryzen 3 5400U Processor, 8GB DDR4 RAM, 512GB SSD, Windows 11 Home, MS Office 2021, Wi-Fi 6, HD Webcam Sleek Metal Body",44999.0,5.0,Acer,8.0,512.0,Unknown,AMD
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Indigo",73990.0,4.8,Apple,8.0,256.0,Indigo,Unknown
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver",342490.0,4.5,Apple,24.0,1000.0,Silver,Unknown
"HP 15 (2026), AMD Ryzen 5 Hexa Core 7535U - (8 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/Copilot Key/1.5kg/MSO 2024",53200.0,3.1,HP,5.0,512.0,Silver,AMD
"ASUS Vivobook 15 (2026),Intel Core 5 320 (Series 3-Latest Gen),Fingerprint Sensor,Intel iGPU,16GB/512GB,FHD,15.6""(39.6 cm),Win 11,M365 Basic(1Y),Office 24,Terra Cotta,1.7 Kg,X1504MA-BQ426WS, AI Laptop",101990.0,4.1,ASUS,16.0,0.0,Unknown,Intel
"Lenovo IdeaPad Slim 5, Intel Core i5-12450H, 12th Gen, 16GB RAM, 1TB SSD, WUXGA IPS 300Nits, 14""/36cm, Windows 11, Office 21, Grey, 1.46Kg, 83BF0043IN, BacklitKB,FHD Camera,Alexa,3Mon Game Pass Laptop",69999.0,4.1,Lenovo,16.0,1000.0,Grey,Intel
"HP 15 Business Edition (2025), Intel Core i3 13th Gen 1315U | 16GB RAM | 512GB NVMe SSD | Windows 11 Pro | 15.6"" FHD IPS Anti-Glare Micro-Edge Display | Ultra-Light 1.59kg | Silver | MS Office 2024",65990.0,3.0,HP,16.0,0.0,Silver,Intel
"JioBook 11 with Lifetime Office | Android 4G Laptop Mediatek 8788 (JioOS) | Octa-core | 4GB RAM | 64 eMMC Storage | Thin and Light Laptop (11.6 inch, 990 Grams) | Dual Band WiFi + SIM | Blue",9999.0,2.8,JioBook,4.0,0.0,Blue,MediaTek
"HP 15, (i3 14th Gen) Intel Core 3 100U (8GB DDR5, 512GB SSD), Win11, M365* Office24, Micro-Edge, Anti-Glare,15.6''/39.6cm,Silver, 1.59kg,FHD Camera with Privact Shutter, Dual Speakers Laptop-fd0883TU",56000.0,4.2,HP,8.0,512.0,Silver,Intel
"Lenovo ThinkBook 14, Intel Core 5 210H, 16GB RAM, 1TB SSD, WUXGA IPS 14” (35.56cm), Win11 Home, Office 2024, Arctic Grey, 1.36Kg, 21SGA02XIG, Fingerprint, Backlit, 300 Nits, 1Y Onsite Warranty, Laptop",103990.0,4.5,Lenovo,16.0,1000.0,Grey,Intel
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225U Processor, 16GB:512GB, 15.6"" (39.62cm) FHD 300nits Display, (Dell 15), Backlit Keyboard with AI Copilot Hotkey, Win 11 + MSO'24, 1.66kg Thin & Light",81490.0,5.0,Dell,16.0,0.0,Unknown,Intel
"Lenovo ThinkBook 16, AMD Ryzen 5 7535HS, 16GB RAM, 512GB SSD, WUXGA IPS 16"", Windows 11 Home, Office 2024, 1.7kg, 21MWA0BSIN, Backlit Keyboard, Fingerprint, 300 Nits, 1Y Warranty, Aluminium Top Laptop",82970.0,4.0,Lenovo,16.0,512.0,Unknown,AMD
"Dell Pro 15, Intel Core i5 1334U, 8GB DDR5 RAM, 512GB New Gen SSD,15.6"" FHD+ Display, Backlit Keyboard, Win11 Pro, MSO 2021, Premium Professional Laptop with 3 Years Warranty Antivirus",64810.0,4.7,Dell,8.0,0.0,Unknown,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,4.6,Apple,24.0,2000.0,Silver,Unknown
"Acer Smartchoice Aspire One, AMD Ryzen 5-40, 8GB LPDDR5 RAM/ 512GB SSD, 14.0""/35.56cm WXGA Display, Win 11 Home, Pure Silver, 1.48KG, A114-43, Thin and Light Laptop",47990.0,3.8,Acer,8.0,512.0,Silver,AMD
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,4.8,Apple,24.0,1000.0,Unknown,Unknown
"HP Victus, Intel Core i5-14500HX 14th Gen, 6GB RTX 4050, 24GB DDR5(Upgradeable) 512GB SSD, FHD, 144Hz, 300 nits, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2539TX, RGB Gaming Laptop",108990.0,4.1,HP,6.0,512.0,Silver,Intel
"acer Aspire Lite, AMD Ryzen 3-7330U, 16GB RAM, 512GB SSD, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.6 KG, AL15-41, Metal Body, Premium Thin and Light Laptop",51990.0,3.3,acer,16.0,512.0,Gray,AMD
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop",75990.0,3.6,HP,16.0,512.0,Silver,Intel
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",222990.0,5.0,Apple,24.0,1000.0,Unknown,Unknown
"HP 15 Laptop | Intel Core i5-13420H,13th Gen |16GB RAM | 512GB SSD | Win 11 |M365 Basic(1yr)* Office24|Anti-Glare, Micro-Edge, 15.6''/39.6cm|Backlit KB|FHD Camera w/Shutter|1.65kg, Silver -FR0045TU",68990.0,3.6,HP,16.0,512.0,Silver,Intel
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop",75990.0,3.6,HP,16.0,512.0,Silver,Intel
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,4.7,Apple,8.0,256.0,Silver,Unknown
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Citrus",73990.0,4.8,Apple,8.0,256.0,Unknown,Unknown
"Lenovo LOQ 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB/1Yr ADP Free/MSO 24/Grey/2.3Kg), 83DV01A5IN",0.0,3.6,Lenovo,16.0,512.0,Grey,Intel
"Lenovo IdeaPad Slim 3X - 2025 - Everyday AI Laptop - Copilot+ PC - 15.3"" WUXGA Display - 16 GB Memory - 512 GB Storage - Snapdragon® X - Luna Grey",67000.0,4.4,Lenovo,0.0,512.0,Grey,Snapdragon
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 40‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 48GB Unified Memory, 2TB SSD Storage; Space Black",589990.0,4.3,Apple,48.0,2000.0,Black,Unknown
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,3.2,HP,16.0,512.0,Silver,Snapdragon
"acer Aspire Lite,13th Gen, Intel Core i5-13420H Processor, 16 GB RAM, 512 GB SSD, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, MS Office, Pure Silver, 1.70 kg, AL15-52H, Thin and Light Laptop",64390.0,3.8,acer,0.0,512.0,Silver,Intel
"Acer Aspire 3 Laptop A325-42 | 15.6"" (39.6 cm) FHD IPS Display | AMD Ryzen 3 5400U | 8GB DDR4 RAM | 256GB NVMe SSD | Windows 11 Home | AMD Radeon Graphics | Wi-Fi 6 | Steel Gray | 1.78 Kg",40999.0,4.1,Acer,8.0,0.0,Gray,AMD
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7 13620H, 16GB RAM, 512GB SSD, WUXGA IPS, 15.3""/38.8cm, Win 11, Office 2024, Top Metal Cover Grey, 1.6Kg, 83K100CJIN/S1IN, Backlit KB, Laptop",0.0,4.1,Lenovo,16.0,512.0,Grey,Intel
"HP 15 (2026), AMD Ryzen 3 Quad Core 7335U - (8 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office 2024",47999.0,3.9,HP,5.0,512.0,Silver,AMD
"Lenovo IdeaPad Slim 3, Intel Core i7-13620H, 13th Gen, 16GB RAM, 512GB SSD, FHD IPS 300 Nits, 15""/38.1cm, Windows 11, MSOffice 21, Grey, 1.6Kg, 83EM008GIN,1Yr ADP Free,Alexa Built-in Laptop | 13th Gen, 16GB RAM, 512GB SSD, FHD IPS 300 Nits, 15""/38.1cm",83400.0,4.1,Lenovo,16.0,512.0,Grey,Intel
"Dell Inspiron 3530, Intel Core i5 13th Gen-1334U,16GB RAM, 1TB SSD, FHD 15.6""/39.62 cm, Win11+MSO'24 (Office 365*) Silver, 1.62kg, Backlit Keyboard,120Hz 250 nits Display /15 Month McAfee,Thin & Light",79790.0,2.5,Dell,16.0,1000.0,Silver,Intel
"Acer Travelmate Laptop Intel Core i7-1255U Processor (8GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Win11 Home/MS Office Home and Student/ TMP214-54 with 35.56 cm (14.0"") Full HD Display",65999.0,4.1,Acer,8.0,512.0,Unknown,Intel
"HP 15 (2025), AMD Athlon 7120U Dual Core - (8 GB/256 GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" HD Display/Black/1.5 kg/MS Office 2021",42999.0,3.1,HP,0.0,256.0,Black,AMD
"ASUS Vivobook 15,13th Gen,Intel Core i5-13420H(Intel UHD iGPU/16GB RAM/1TB SSD/FHD/15.6""/60Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.70 kg) X1502VA-BQ1297WS",71990.0,4.5,ASUS,16.0,1000.0,Blue,Intel
"HP OmniBook X Flip OLED Intel Core Ultra 5 226V, 40 Tops (16GB LPDDR5x,1TB SSD) 3K, Touch, 120hz, 14''/35.6cm, Intel ARC Graphic,Win11, Office24, Meteor Silver, 1.38kg, fm0099TU,Pen, 2 in 1 AI Laptop",115990.0,3.6,HP,16.0,1000.0,Silver,Intel
"Acer Smartchoice Aspire One, AMD Ryzen 5-40, 8GB LPDDR5 RAM/ 512GB SSD, 14.0""/35.56cm WXGA Display, Win 11 Home, Pure Silver, 1.48KG, A114-43, Thin and Light Laptop",47990.0,3.8,Acer,8.0,512.0,Silver,AMD
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,4.6,Apple,24.0,2000.0,Silver,Unknown
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,3.2,HP,16.0,512.0,Silver,Snapdragon
"HP OmniBook X Flip OLED Intel Core Ultra 5 226V, 40 Tops (16GB LPDDR5x,1TB SSD) 3K, Touch, 120hz, 14''/35.6cm, Intel ARC Graphic,Win11, Office24, Meteor Silver, 1.38kg, fm0099TU,Pen, 2 in 1 AI Laptop",115990.0,3.6,HP,16.0,1000.0,Silver,Intel
"Acer One15 (2026), AMD Ryzen 3 Quad Core 7320U - (8 GB LPDDR5/256 GB SSD/AMD Radeon 610M/Windows 11 Home) Thin and Light Laptop/15.6"" FHD Display/Silver/Copilot Key/1.5 Kg/MSO 2024/3 Years Warranty",40990.0,5.0,Acer,5.0,256.0,Silver,AMD
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Indigo",73990.0,4.8,Apple,8.0,256.0,Indigo,Unknown
